Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
2138,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2148,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998876914156,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2152,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999905846932,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.22185567347224e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2164,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.38064846973807e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2171,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.13532796152588e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2172,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999563283,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2178,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999994104,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2181,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.41496193975606e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2182,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2.07675056392489e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2183,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999977457,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2185,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999723596001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2189,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2199,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.3550423366446499e-11,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2208,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999986561,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2209,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7.186397885321271e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2210,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999976605778,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2217,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999969708598,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2222,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999899,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2234,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999121675,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2238,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4.29728199714195e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2239,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.1737365834615899e-11,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2246,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.05969643485888e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2247,False,False,False,False,False,False,False,False,False,True,True,False,True,False,7.59455423341749e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2256,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999927802,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2258,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2260,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.10293891404278e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2261,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0264212522305317,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2262,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999994918824,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2264,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998466334,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2267,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.11231081243353e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2269,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0182518313114703,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2271,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2277,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998626817118,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2278,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999900108046,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2285,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0016649278768008,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2289,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999986941161,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2295,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4.71089089526968e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2296,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.7092203253109e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2305,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.502222417906079e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2307,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.63539655697739e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2313,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999990953287608,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2315,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.19946501406488e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2325,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.995243601225902,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2326,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999326531,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2336,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998802167,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2338,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.325095632771911e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2340,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2341,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.901031750620481e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2353,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7.32790883082728e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2354,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999941213376,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2357,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.97037037435441e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2367,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999996438378,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2372,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999980491,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2380,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999996217045,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2384,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0743909555932012,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2389,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.47042336283176e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
