Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Mean_MUC2,Undefined,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.51849730471898e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0.547204215693724,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,0.999855798378456,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
162,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0019640840074696,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
163,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0024082361461614,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,4.55072023344556e-05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.000356315218767,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0113936276009283,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11563607737535,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
168,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,0.355351364752919,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0021697643475233,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.715789397915637,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.335426011762443,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.190238937546334,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0091197099029205,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.125262815001663,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,0.966401973009116,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,0.046118928814658,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
177,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,0.378042093374132,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,0.010395916930567,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0018715912504943,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
180,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.155834886252671,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
181,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0174706494847758,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0718675298232837,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
183,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0500978411828953,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0026791076900908,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
185,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.876964491691718,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.736611593282345,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.990358065060052,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
188,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0035436769015158,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
189,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.273046327451274,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0010013381501753,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8.89906005222046e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
192,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.93073407332735,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
193,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.130442589036139,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
194,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0001877676744962,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
195,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0.493301499824718,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.9967882649829,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
197,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0035565213497324,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
198,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0.103471149388783,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0127240693401404,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
200,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,0.43440842009974,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.258228872751167,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
202,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0066437207973014,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
203,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0407021450115364,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
204,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0005725522572726,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
